Range? (y/n),Brand,ALM description,Category,Supplier,ALM item code,Barcode (GTIN),Carton size,Unit cost ex GST,Retail @25% GP ex GST,On promo,Notes
,ST,NUGAN EST K/VLY SANGVESE 750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,825476,9329056002303,6,18.73,27.99,,
,ST,NUGAN EST C/WA CAB SAUV  750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,580694,9329056000804,6,18.73,27.99,,
,PETALUMA,PETALUMA WL SHIRAZ       750ML,WINE STILL RED,VINARCHY AUSTRALIA,581467,9338979000570,6,18.67,27.99,Y,
,PETALUMA,PETALUMA WL PINOT NOIR   750ML,WINE STILL RED,VINARCHY AUSTRALIA,591996,9338979020653,6,18.67,27.99,Y,
,PETALUMA,PETALUMA WL CAB SAUV     750ML,WINE STILL RED,VINARCHY AUSTRALIA,571527,9338979000532,6,18.67,27.99,Y,
,WILD,WILD FOLK PF PINOT NOIRL 750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,330900,9344154017035,6,18.52,27.99,,
,WILD,WILD FOLK PF SHIRAZ      750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,330895,9344154017059,6,18.52,27.99,,
,ST,NUGAN EST MANUKA DURIF   750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,579758,9329056000811,12,18.41,26.99,,
,PENFOLDS,PENFOLDS KH S/CB RES 76  750ML,WINE STILL RED,PENFOLDS WINES INTERNATIO,977184,9310297655496,6,18.14,26.99,,
,ST,NUGAN EST MCLV SHIRAZ    750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,540181,9329056000187,6,18.14,26.99,Y,
,ST,STONEFISH CAB SAUV MR 750ML,WINE STILL RED,LIGHT FEET WINES PTY LTD,516218,9335564003374,12,18.06,26.99,,
,ST,ST HALLETT BLKHEAD  SHZ  750ML,WINE STILL RED,VINARCHY AUSTRALIA,940886,9316920840710,6,17.70,25.99,,
,WIRRA,WIRRA WIRRA C/BLOCK GRSHZ750ML,WINE STILL RED,SAMUEL SMITH & SON,235566,9315125902179,6,17.54,25.99,,
,WIRRA,WIRRA WIRRA C/BLOCK SHZ  750ML,WINE STILL RED,SAMUEL SMITH & SON,235511,9315125902186,6,17.54,25.99,,
,WIRRA,WIRRA WIRRA C/BLOCK CAB  750ML,WINE STILL RED,SAMUEL SMITH & SON,523139,9315125090982,6,17.54,25.99,,
,ST,FICKLE MISTRESS P/NOIR   750ML,WINE STILL RED,TREASURY WINE ESTATES,554965,9415305535545,6,17.45,25.99,,
,TE,PETER LEHM H&V SHIRAZ    750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,565500,9311910104124,6,17.34,25.99,,
,DE,TAYLOR MADE PINOT NOIR   750ML,WINE STILL RED,TAYLORS WINES PTY LTD,631097,9311659001791,6,17.18,25.99,,
,DE,TAYLOR MADE BDX          750ML,WINE STILL RED,TAYLORS WINES PTY LTD,631076,9311659001807,6,17.18,25.99,,
,DE,TAYLOR MADE SHIRAZ       750ML,WINE STILL RED,TAYLORS WINES PTY LTD,635096,9311659001814,6,17.18,25.99,,
,DE,TAYLOR MADE MALBEC       750ML,WINE STILL RED,TAYLORS WINES PTY LTD,768860,9311659001562,6,17.18,25.99,,
,ST,ST HUBERTS STAG P/NOIR YV750ML,WINE STILL RED,TREASURY WINE ESTATES,751295,9313666000057,6,16.98,24.99,,
,YALUMBA,YALUMBA SANCTUM CAB SAUV 750ML,WINE STILL RED,SAMUEL SMITH & SON,966117,9311789006895,6,16.85,24.99,,
,TAHBILK,TAHBILK SHIRAZ           750ML,WINE STILL RED,CALABRIA FAMILY WINES P/L,519229,9312163300080,6,16.83,24.99,,
,PEPPERJACK,PEPPERJACK BAROSSA RED   750ML,WINE STILL RED,TREASURY WINE ESTATES,224905,9300770004361,6,16.76,24.99,Y,
,PEPPERJACK,PEPPERJACK BAROSSA C/SAV 750ML,WINE STILL RED,TREASURY WINE ESTATES,794219,9300770003296,6,16.76,24.99,Y,
,PEPPERJACK,PEPPERJACK PINOT NOIR    750ML,WINE STILL RED,TREASURY WINE ESTATES,273360,9300770006228,6,16.76,24.99,Y,
,PEPPERJACK,PEPPERJACK GRENACHE 750ML,WINE STILL RED,TREASURY WINE ESTATES,275189,9300770004835,6,16.76,24.99,Y,
,PEPPERJACK,PEPPERJACK MALBEC        750ML,WINE STILL RED,TREASURY WINE ESTATES,874823,9300770005061,6,16.76,24.99,Y,
,PEPPERJACK,PEPPERJACK SHIRAZ        750ML,WINE STILL RED,TREASURY WINE ESTATES,797013,9300770003272,6,16.76,24.99,Y,
,KATNOOK,KATNOOK FOUND BLK CAB/SV 750ML,WINE STILL RED,VINARCHY AUSTRALIA,856469,9311043872983,6,16.21,23.99,,
,TE,PETER LEHM BOND CAB SAUV 750ML,WINE STILL RED,CASELLA WINES PTY. LIMITED,653316,9311910106364,6,16.11,23.99,,
,TE,PETER LEHM BOND SHIRAZ   750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,463164,9311910106005,6,16.11,23.99,,
,WYNNS,WYNNS GABLES CAB SAUV    750ML,WINE STILL RED,TREASURY WINE ESTATES,417375,9300620001847,6,16.08,23.99,,
,AUDREY,AUDREY WILK MERLOT       750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,743577,9330726000703,6,15.94,23.99,Y,
,AUDREY,AUDREY WILK SHIRAZ       750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,590225,9330726000673,6,15.94,23.99,Y,
,YALUMBA,YALUMBA SC BUSH GRENACHE 750ML,WINE STILL RED,SAMUEL SMITH & SON,583605,9311789006383,6,15.67,22.99,Y,
,YALUMBA,YALUMBA SC BAR CAB SHZ   750ML,WINE STILL RED,SAMUEL SMITH & SON,585356,9311789006376,6,15.67,22.99,Y,
,YALUMBA,YALUMBA SC BAROSSA SHIRAZ750ML,WINE STILL RED,SAMUEL SMITH & SON,585819,9311789006352,6,15.67,22.99,Y,
,BURGE,G/BURGE CV CAB SAUV      750ML,WINE STILL RED,VINARCHY AUSTRALIA,527785,9315705002800,6,15.59,22.99,Y,
,BURGE,G/BURGE MIAMBA SHIRAZ    750ML,WINE STILL RED,VINARCHY AUSTRALIA,521967,9315705003005,6,15.59,22.99,Y,
,TE,TAR & ROSES H/COTE SHIRZ 750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,527007,9316128000824,6,15.57,22.99,Y,
,BERTON,BERTON WINEMAKRS SHIRAZ  750ML,WINE STILL RED,BERTON VINEYARDS P/L,361126,9335966003545,6,15.53,22.99,,
,ANGOVE,ANGOVE LITTLE BR P/NOIR  750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,306354,9300694003198,6,15.41,22.99,,
,ARENBERG,D'ARENBERG FOOTBOLT SHZ  750ML,WINE STILL RED,YOUNG & RASHLEIGH WINE ME,542743,9311832347005,12,15.41,22.99,Y,
,WILD,WILD OLIVE ORG SHIRAZ    750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,79805,9300694359349,6,15.22,22.99,Y,
,OATLEY,ROB OATLEY SIGN GSM      750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,142124,9338053004920,6,15.22,22.99,Y,
,OATLEY,ROB OATLEY SIGN YV P/NR  750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,576234,9338053003824,6,15.22,22.99,Y,
,OATLEY,ROB OATLEY SIGN GRENACHE 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,467508,9338053008270,6,15.22,22.99,Y,
,OATLEY,ROB OATLEY SIGN MV SHZ   750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,553676,9338053002063,6,15.22,22.99,Y,
,OATLEY,ROB OATLEY SIGN CAB SAUV 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,553692,9338053002216,6,15.22,22.99,Y,
,TE,LES CORTILLES COTE RHONE 750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,535128,3525490096311,12,15.06,22.99,Y,
,TE,RUNNING WITH BULLS TEMP  750ML,WINE STILL RED,SAMUEL SMITH & SON,512654,9311789002330,6,14.97,21.99,,
,MONDAVI,R/MONDAVI CALI CAB SAUV  750ML,WINE STILL RED,CONSTELLATION BRANDS NZ,14240,9421033032669,6,14.91,21.99,Y,
,MONDAVI,R/MONDAVI CALI P/NOIR    750ML,WINE STILL RED,CONSTELLATION BRANDS NZ,438928,9421033032737,6,14.91,21.99,Y,
,YERING,LITTLE YERING SHIRAZ     750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,353767,9316562000855,6,14.42,21.99,Y,
,YERING,LITTLE YERING PINOT NOIR 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,180520,9316562000794,6,14.42,21.99,Y,
,BERTON,BERTON RESERVE SHIRAZ    750ML,WINE STILL RED,BERTON VINEYARDS P/L,566360,9335966000216,6,14.41,21.99,Y,
,BERTON,BERTON RESERVE CAB SAUV  750ML,WINE STILL RED,BERTON VINEYARDS P/L,566271,9335966000193,6,14.41,21.99,Y,
,ST,ST HUBERTS STAG SHIRAZ   750ML,WINE STILL RED,TREASURY WINE ESTATES,641607,9313666000255,6,14.40,21.99,,
,ST,ST HUBERTS STAG PNOIR VIC750ML,WINE STILL RED,TREASURY WINE ESTATES,956471,9313666000378,6,14.40,21.99,,
,TE,TEMPLE BRUER P/F SHIRAZ  750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,525364,9313531000854,12,14.27,20.99,Y,
,TE,TEMPLE BRUER P/F CAB MER 750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,995899,9313531000779,12,14.27,20.99,Y,
,TE,TEMPLE BRUER P/F PINOT   750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,569203,9313531000915,12,14.27,20.99,Y,
,TE,TEMPLE BRUER P/F SHZ MALB750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,549795,9313531000755,12,14.27,20.99,Y,
,TE,NEPENTHE ALT TEMPRANILLO 750ML,WINE STILL RED,AUSTRALIAN VINTAGE-DOMEST,561653,0813036003316,6,14.19,20.99,Y,
,ST,STICKS PINOT NOIR        750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,767034,9316128001722,6,14.16,20.99,Y,
,TE,KINGS OF PROHIBIT TEMPRNL750ML,WINE STILL RED,CALABRIA FAMILY WINES P/L,695114,9319020009643,6,14.05,20.99,,
,ST,MOONSTRUCK SHIRAZ OP     750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,301906,9311124501122,6,14.04,20.99,,
,BERTON,BERTON ALFRESCO BARBERA  750ML,WINE STILL RED,BERTON VINEYARDS P/L,250171,9335966005884,6,14.01,20.99,,
,HILL,RED HILL CAB SAUV        750ML,WINE STILL RED,RED HILL WINE PTY LTD,505403,9329694029069,6,13.99,20.99,Y,
,HILL,RED HILL PINOT NOIR      750ML,WINE STILL RED,RED HILL WINE PTY LTD,504525,9325823001012,6,13.99,20.99,Y,
,XANADU,XANADU CIRCA 77 CAB SAUV 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,537366,9336957002639,6,13.97,20.99,Y,
,TE,BELENA MONTEPULCIANO     750ML,WINE STILL RED,CALABRIA FAMILY WINES P/L,20571,9319020010885,6,13.97,20.99,Y,
,WOOD,BRIDGEWOOD MV SHIRAZ     750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,215281,9300694002542,12,13.95,20.99,,
,TE,LITTLE GIANT TEMPRANILLO 750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,578655,9344154017622,6,13.75,20.99,Y,
,ST,ARA SINGLE EST PNT NOIR  750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,542138,9421900742103,6,13.73,20.99,Y,
,JACOBS,JACOBS CK DBL BAR SHZ CAB750ML,WINE STILL RED,VINARCHY AUSTRALIA,385418,9311043406676,6,13.66,20.99,Y,
,JACOBS,JACOBS CK DBL BAR SHIRAZ 750ML,WINE STILL RED,VINARCHY AUSTRALIA,142271,9311043403149,6,13.66,20.99,Y,
,JACOBS,JACOBS CK DBL BAR C/SAUV 750ML,WINE STILL RED,VINARCHY AUSTRALIA,142263,9311043404757,6,13.66,20.99,Y,
,TE,PETER LEHM PORT SHIRAZ   750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,522125,9311910102212,6,13.64,20.99,,
,TE,PETER LEHM PORT CAB SAUV 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,522109,9311910101222,6,13.64,20.99,,
,ST,INNOCENT BYSTAND SYRAH   750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,526035,9331574000990,6,13.25,19.99,Y,
,ST,INNOCENT BYSTAND P/NOIR  750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,778726,9331574000679,6,13.25,19.99,Y,
,ST,INNOCENT BYSTAND EA SHZ  750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,203991,9331574000792,6,13.25,19.99,Y,
,WILD,WILDFLOWER SHIRAZ        750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,872229,9338053009604,6,13.18,19.99,Y,
,WILD,WILDFLOWER CAB SAUV      750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,872180,9338053009581,6,13.18,19.99,Y,
,TE,RE WRITE TEMPRANILLO     750ML,WINE STILL RED,DE BORTOLI WINES PTY LIMI,500461,9300752051031,6,13.09,19.99,,
,TE,RE WRITE GSM            750ML,WINE STILL RED,DE BORTOLI WINES PTY LIMI,205833,9300752051321,6,13.09,19.99,,
,TE,WHITE CLOUD MBGH P/NOIR CASK2L,WINE STILL RED,MEDITRINA BEVERAGES PL,213925,9313748034413,6,12.83,18.99,,
,GIESEN,GIESEN MERLOT            750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,543100,9416040100258,6,12.53,18.99,Y,
,ST,FAT BASTARD MALBEC 6S    750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,241245,9316128001654,6,12.31,18.99,Y,
,ST,FAT BASTARD P/NOIR 6S    750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,241253,9316128001524,6,12.31,18.99,Y,
,ST,FAT BASTARD SHIRAZ 6S    750ML,WINE STILL RED,JOVAL WINE GROUP PTY LTD,241237,9316128002231,6,12.31,18.99,Y,
,ST,ST HALLETT G/KEEP SHIRAZ 750ML,WINE STILL RED,VINARCHY AUSTRALIA,511844,9316920400976,6,12.21,17.99,,
,DE,QUILTY & GRANSDEN SHIRAZ 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,148609,9354568000240,6,12.16,17.99,,
,DE,QUILTY & GRANSDEN P/NOIR 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,753174,9338053013090,6,12.16,17.99,,
,DE,QUILTY & GRANSDEN MERLT 750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,207047,9354568000332,6,12.16,17.99,,
,DE,QUILTY & GRANSDEN CAB MER750ML,WINE STILL RED,OATLEY FINE WINE MERCHANT,210891,9354568000257,6,12.16,17.99,,
,ST,MINKS EST AUTUMN WD SHIRZ750ML,WINE STILL RED,DIVAS BEVERAGES AUSTRALIA,756407,9359615000259,6,12.03,17.99,,
,ST,MINKS EST AUTUMN WD C/SAV750ML,WINE STILL RED,DIVAS BEVERAGES AUSTRALIA,698468,9359615000143,6,12.03,17.99,,
,ST,MINKS EST AUTUMN WD DURIF750ML,WINE STILL RED,DIVAS BEVERAGES AUSTRALIA,698565,9359615000266,6,12.03,17.99,,
,SEPPELT,SEPPELT DRIVES OP SHIRAZ 750ML,WINE STILL RED,TREASURY WINE ESTATES,552455,9310194001365,6,11.96,17.99,,
,ZILZIE,ZILZIE R/COLL PINOT NOIR 750ML,WINE STILL RED,ZILZIE WINES PTY LTD,667514,9329337002510,6,11.91,17.99,Y,
,ZILZIE,ZILZIE R/COLL CAB SAV    750ML,WINE STILL RED,ZILZIE WINES PTY LTD,511315,9329337002312,6,11.91,17.99,Y,
,ZILZIE,ZILZIE R/COLL SHIRAZ     750ML,WINE STILL RED,ZILZIE WINES PTY LTD,511307,9329337002336,6,11.91,17.99,Y,
,WYNNS,WYNNS SIDING CAB SAV     750ML,WINE STILL RED,TREASURY WINE ESTATES,530212,9300620000642,6,11.80,17.99,Y,
,WYNNS,WYNNS SIDING CAB SHZ MRML750ML,WINE STILL RED,TREASURY WINE ESTATES,520351,9300620006286,6,11.80,17.99,Y,
,WYNNS,WYNNS SIDING SHIRAZ      750ML,WINE STILL RED,TREASURY WINE ESTATES,520327,9300620006309,6,11.80,17.99,Y,
,PEPPERJACK,PEPPERJACK SHIRAZ        375ML,WINE STILL RED,TREASURY WINE ESTATES AUSTRALIA LIMITED,52780,9300770005276,12,11.75,17.99,,
,BROWN,BROWN BRO CIENNA CHOC    750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,524850,9311124001806,6,11.69,17.99,Y,
,BROWN,BROWN BRO CIENNA         750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,753695,0029147100244,6,11.69,17.99,Y,
,BROWN,BROWN BRO DOLCETTO SYRAH 750ML,WINE STILL RED,BROWN FAMILY WINE GROUP,518100,0029147320963,6,11.69,17.99,Y,
,TAYLORS,TAYLORS JARAMAN CAB SAUV 375ML,WINE STILL RED,TAYLORS WINES PTY LTD,572756,9311659002255,12,11.61,17.99,Y,
,TAYLORS,TAYLORS JARAMAN SHIRAZ   375ML,WINE STILL RED,TAYLORS WINES PTY LTD,598223,9311659002262,12,11.61,17.99,Y,
,ST,GOUNDREY HMSTD CAB MERL  750ML,WINE STILL RED,VINARCHY AUSTRALIA,535869,9316369003097,6,11.59,17.99,,
,CRAWFORD,K/CRAWFORD ROSE          750ML,WINE STILL RED,CONSTELLATION BRANDS NZ,629142,9419227009153,6,11.33,16.99,Y,
,TE,MCWILLIAM'S TERRA SHIRAZ 750ML,WINE STILL RED,CALABRIA FAMILY WINES P/L,429495,9311769007140,6,10.76,15.99,,
,ST,ST HALLETT FAITH CAB SAUV750ML,WINE STILL RED,VINARCHY AUSTRALIA,660151,9316920011134,6,10.75,15.99,Y,
,ST,ST HALLETT FAITH SHIRAZ  750ML,WINE STILL RED,VINARCHY AUSTRALIA,521399,9316920000084,6,10.75,15.99,Y,
,TE,ELEPHANT IN ROOM TEMPRN  750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,872509,9344154014713,6,10.66,15.99,,
,ST,ST AMAND C/WA CAB SAUV   750ML,WINE STILL RED,INDEPENDENT LIQUOR RETAIL,416832,9343959001607,12,10.49,15.99,Y,
,ST,ST AMAND BAROSSA SHIRAZ  750ML,WINE STILL RED,INDEPENDENT LIQUOR RETAIL,414330,0799439457584,12,10.49,15.99,Y,
,BURGE,G/BURGE 5TH GEN CAB MERL 750ML,WINE STILL RED,VINARCHY AUSTRALIA,559517,9315705007898,6,10.35,15.99,Y,
,BURGE,G/BURGE 5TH GEN MERLOT   750ML,WINE STILL RED,VINARCHY AUSTRALIA,573650,9315705008055,6,10.35,15.99,Y,
,BURGE,G/BURGE 5TH GEN SHIRAZ   750ML,WINE STILL RED,VINARCHY AUSTRALIA,559509,9315705007928,6,10.35,15.99,Y,
,DE,THE LIONS PRIDE S/CAB    750ML,WINE STILL RED,LEOGATE ESTATE WINES PTY. LIMITED,389917,9351518000961,6,10.04,14.99,Y,
,DE,THE LIONS PRIDE MERLOT   750ML,WINE STILL RED,LEOGATE ESTATE WINES PTY.,415629,9351518000947,6,10.04,14.99,Y,
,DE,THE LIONS  PRIDE SHIRAZ  750ML,WINE STILL RED,LEOGATE ESTATE WINES PTY.,389938,9351518000923,6,10.04,14.99,Y,
,DE,THE LIONS PRIDE CAB SAUV 750ML,WINE STILL RED,LEOGATE ESTATE WINES PTY.,389857,9351518000930,6,10.04,14.99,Y,
,DE,THE LIONS PRIDE CAB MER  750ML,WINE STILL RED,LEOGATE ESTATE WINES PTY.,415598,9351518000954,6,10.04,14.99,Y,
,JACOBS,JACOBS CK RES PINOT NOIR 750ML,WINE STILL RED,VINARCHY AUSTRALIA,868393,9311043400889,6,9.90,14.99,Y,
,JACOBS,JACOBS CK RES SHIRAZ     750ML,WINE STILL RED,VINARCHY AUSTRALIA,527777,9311043402227,6,9.90,14.99,Y,
,JACOBS,JACOBS CK RES CAB SAUV   750ML,WINE STILL RED,VINARCHY AUSTRALIA,525050,9311043404337,6,9.90,14.99,Y,
,TE,TREAD SOFTLY TEMPRANILLO 750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,242885,9344154015925,6,9.83,14.99,Y,
,WYNNS,WYNNS SIDING CAB SAV     375ML,WINE STILL RED,TREASURY WINE ESTATES AUSTRALIA LIMITED,52751,9300620002967,12,9.80,14.99,,
,VALE,BERESFORD M /VALE SHIRAZ 375ML,WINE STILL RED,VOK BEVERAGES - WINES,664870,9315212006766,12,9.73,14.99,,
,ST,STONEHAVEN SS SHIRAZ     750ML,WINE STILL RED,DEM BONES WINES PTY,456688,9352694071059,12,9.43,13.99,,
,ST,STONEHAVEN SS PINOT NOIR 750ML,WINE STILL RED,DEM BONES WINES PTY,482087,9352694071110,12,9.43,13.99,,
,ANGOVE,ANGOVE ORGANIC SHIRAZ    750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,938753,9300694001347,6,9.41,13.99,Y,
,ANGOVE,ANGOVE ORGANIC MERLOT    750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,555042,9300694355440,6,9.41,13.99,Y,
,ANGOVE,ANGOVE ORGANIC SHZ/CAB   750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,790485,9300694349845,6,9.41,13.99,Y,
,ST,NUGAN EST 3RD GEN P/NOIR 750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,822122,9329056001122,6,9.36,13.99,,
,ST,NUGAN EST 3RD GEN CABSAUV750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,205147,9329056000460,6,9.36,13.99,,
,ST,NUGAN EST 3RD GEN SHIRAZ 750ML,WINE STILL RED,NUGAN ESTATE PTY LTD,200265,9329056000859,6,9.36,13.99,,
,TE,WATER WHEEL MEMSIE RED   750ML,WINE STILL RED,VINTAGE HOUSE WINE & SPIR,817839,9316378218000,12,9.29,13.99,,
,TAYLORS,TAYLORS PROM SHIRAZ CAB  750ML,WINE STILL RED,TAYLORS WINES PTY LTD,517269,9311659000497,6,9.20,13.99,Y,
,TAYLORS,TAYLORS PROM MERLOT      750ML,WINE STILL RED,TAYLORS WINES PTY LTD,513676,9311659000947,6,9.20,13.99,Y,
,TAYLORS,TAYLORS PROM CAB MERLOT  750ML,WINE STILL RED,TAYLORS WINES PTY LTD,553647,9311659000732,6,9.20,13.99,Y,
,TAYLORS,TAYLORS PROM CAB SAUV    750ML,WINE STILL RED,TAYLORS WINES PTY LTD,513668,9311659000923,6,9.20,13.99,Y,
,TAYLORS,TAYLORS PROM PINOT NOIR  750ML,WINE STILL RED,TAYLORS WINES PTY LTD,949631,9311659001746,6,9.20,13.99,Y,
,TAYLORS,TAYLORS PROM SHIRAZ      750ML,WINE STILL RED,TAYLORS WINES PTY LTD,513684,9311659000930,6,9.20,13.99,Y,
,TE,ELEFANTE TEMPRANL SHIRAZ 750ML,WINE STILL RED,FOURTH WAVE WINE PARTNERS,525694,8425132990142,12,8.99,13.99,Y,
,ST,MINKS EST COLLECTION SHIRAZ 1L,WINE STILL RED,DIVAS BEVERAGES AUSTRALIA,409212,9360911000768,6,8.97,13.99,,
,BERTON,BERTON METAL CAB SAUV    750ML,WINE STILL RED,BERTON VINEYARDS P/L,558333,9335966002272,6,8.65,12.99,Y,
,BERTON,BERTON METAL BLK SHIRAZ  750ML,WINE STILL RED,BERTON VINEYARDS P/L,668052,9335966000322,6,8.65,12.99,Y,
,BERTON,BERTON METAL DURIF       750ML,WINE STILL RED,BERTON VINEYARDS P/L,718182,9335966003835,6,8.65,12.99,Y,
,TE,Y SERIES TEMPRANILLO     750ML,WINE STILL RED,SAMUEL SMITH & SON,216457,9311789004112,12,8.53,12.99,Y,
